candidate_id,cv_or_group_key,class_pair,predicate_label,original_C_e,repair_role,support_score_proxy,upright_score_proxy,lying_score_proxy,pose_proxy_state
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::10->1::support_contact::2::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::10->1::support_contact,bench->floor,standing on,1,abstain_single_subtype_class_pair,0.495288,0.274414,0.776055,horizontal_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::10->1::support_contact::2::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::10->1::support_contact,bench->floor,lying on,0,abstain_single_subtype_class_pair,0.495288,0.274414,0.776055,horizontal_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::102->14::support_contact::5::lying_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::102->14::support_contact,cushion->sofa,lying on,1,abstain_single_subtype_class_pair,0.32625,0.642091,0.370475,weak_support_evidence
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::102->14::support_contact::5::standing_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::102->14::support_contact,cushion->sofa,standing on,0,abstain_single_subtype_class_pair,0.32625,0.642091,0.370475,weak_support_evidence
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::103->14::support_contact::6::lying_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::103->14::support_contact,cushion->sofa,lying on,1,abstain_single_subtype_class_pair,0.352471,0.453157,0.519655,ambiguous_pose
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::103->14::support_contact::6::standing_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::103->14::support_contact,cushion->sofa,standing on,0,abstain_single_subtype_class_pair,0.352471,0.453157,0.519655,ambiguous_pose
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::11->1::support_contact::1::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::11->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.514106,0.820459,0.223188,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::11->1::support_contact::1::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::11->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.514106,0.820459,0.223188,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::12->1::support_contact::3::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::12->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.445296,0.813428,0.228384,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::12->1::support_contact::3::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::12->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.445296,0.813428,0.228384,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::14->1::support_contact::0::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::14->1::support_contact,sofa->floor,standing on,1,abstain_single_subtype_class_pair,0.550806,0.251488,0.845853,horizontal_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::14->1::support_contact::0::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::14->1::support_contact,sofa->floor,lying on,0,abstain_single_subtype_class_pair,0.550806,0.251488,0.845853,horizontal_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::15->1::support_contact::1::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::15->1::support_contact,couch table->floor,standing on,1,abstain_single_subtype_class_pair,0.365166,0.440988,0.530614,ambiguous_pose
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::15->1::support_contact::1::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::15->1::support_contact,couch table->floor,lying on,0,abstain_single_subtype_class_pair,0.365166,0.440988,0.530614,ambiguous_pose
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::19->1::support_contact::0::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::19->1::support_contact,desk->floor,standing on,1,abstain_single_subtype_class_pair,0.573188,0.401576,0.566741,horizontal_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::19->1::support_contact::0::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::19->1::support_contact,desk->floor,lying on,0,abstain_single_subtype_class_pair,0.573188,0.401576,0.566741,horizontal_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::21->1::support_contact::2::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::21->1::support_contact,cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.368047,0.802236,0.228513,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::21->1::support_contact::2::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::21->1::support_contact,cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.368047,0.802236,0.228513,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::22->1::support_contact::3::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::22->1::support_contact,cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.357441,0.795033,0.232485,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::22->1::support_contact::3::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::22->1::support_contact,cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.357441,0.795033,0.232485,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::23->1::support_contact::4::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::23->1::support_contact,tv stand->floor,standing on,1,abstain_single_subtype_class_pair,0.370573,0.291194,0.747476,horizontal_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::23->1::support_contact::4::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::23->1::support_contact,tv stand->floor,lying on,0,abstain_single_subtype_class_pair,0.370573,0.291194,0.747476,horizontal_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::24->1::support_contact::2::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::24->1::support_contact,shelf->floor,standing on,1,abstain_single_subtype_class_pair,0.415235,0.785016,0.248865,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::24->1::support_contact::2::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::24->1::support_contact,shelf->floor,lying on,0,abstain_single_subtype_class_pair,0.415235,0.785016,0.248865,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::25->1::support_contact::1::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::25->1::support_contact,commode->floor,standing on,1,abstain_single_subtype_class_pair,0.416959,0.441538,0.534681,ambiguous_pose
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::25->1::support_contact::1::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::25->1::support_contact,commode->floor,lying on,0,abstain_single_subtype_class_pair,0.416959,0.441538,0.534681,ambiguous_pose
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::26->1::support_contact::1::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::26->1::support_contact,stool->floor,standing on,1,abstain_single_subtype_class_pair,0.35,0.839351,0.204398,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::26->1::support_contact::1::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::26->1::support_contact,stool->floor,lying on,0,abstain_single_subtype_class_pair,0.35,0.839351,0.204398,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::27->1::support_contact::0::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::27->1::support_contact,stool->floor,standing on,1,abstain_single_subtype_class_pair,0.359067,0.816888,0.225825,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::27->1::support_contact::0::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::27->1::support_contact,stool->floor,lying on,0,abstain_single_subtype_class_pair,0.359067,0.816888,0.225825,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::28->1::support_contact::0::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::28->1::support_contact,cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.368395,0.785052,0.258285,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::28->1::support_contact::0::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::28->1::support_contact,cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.368395,0.785052,0.258285,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::34->1::support_contact::3::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::34->1::support_contact,stand->floor,standing on,1,abstain_single_subtype_class_pair,0.577515,0.826293,0.204428,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::34->1::support_contact::3::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::34->1::support_contact,stand->floor,lying on,0,abstain_single_subtype_class_pair,0.577515,0.826293,0.204428,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::35->1::support_contact::4::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::35->1::support_contact,cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.393817,0.77556,0.259464,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::35->1::support_contact::4::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::35->1::support_contact,cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.393817,0.77556,0.259464,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::42->23::support_contact::5::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::42->23::support_contact,tv->tv stand,standing on,1,abstain_single_subtype_class_pair,0.455,0.385866,0.582611,horizontal_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::42->23::support_contact::5::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::42->23::support_contact,tv->tv stand,lying on,0,abstain_single_subtype_class_pair,0.455,0.385866,0.582611,horizontal_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::47->25::support_contact::2::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::47->25::support_contact,box->commode,standing on,1,abstain_single_subtype_class_pair,0.489786,0.315389,0.689539,horizontal_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::47->25::support_contact::2::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::47->25::support_contact,box->commode,lying on,0,abstain_single_subtype_class_pair,0.489786,0.315389,0.689539,horizontal_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::48->27::support_contact::1::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::48->27::support_contact,plant->stool,standing on,1,abstain_single_subtype_class_pair,0.523419,0.523928,0.457642,ambiguous_pose
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::48->27::support_contact::1::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::48->27::support_contact,plant->stool,lying on,0,abstain_single_subtype_class_pair,0.523419,0.523928,0.457642,ambiguous_pose
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::49->26::support_contact::2::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::49->26::support_contact,plant->stool,standing on,1,abstain_single_subtype_class_pair,0.489786,0.644399,0.35809,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::49->26::support_contact::2::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::49->26::support_contact,plant->stool,lying on,0,abstain_single_subtype_class_pair,0.489786,0.644399,0.35809,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::51->14::support_contact::3::lying_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::51->14::support_contact,cushion->sofa,lying on,1,abstain_single_subtype_class_pair,0.33182,0.293638,0.742082,weak_support_evidence
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::51->14::support_contact::3::standing_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::51->14::support_contact,cushion->sofa,standing on,0,abstain_single_subtype_class_pair,0.33182,0.293638,0.742082,weak_support_evidence
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::52->14::support_contact::4::lying_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::52->14::support_contact,cushion->sofa,lying on,1,abstain_single_subtype_class_pair,0.322742,0.547979,0.437198,weak_support_evidence
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::52->14::support_contact::4::standing_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::52->14::support_contact,cushion->sofa,standing on,0,abstain_single_subtype_class_pair,0.322742,0.547979,0.437198,weak_support_evidence
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::62->19::support_contact::4::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::62->19::support_contact,monitor->desk,standing on,1,abstain_single_subtype_class_pair,0.489786,0.694896,0.342045,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::62->19::support_contact::4::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::62->19::support_contact,monitor->desk,lying on,0,abstain_single_subtype_class_pair,0.489786,0.694896,0.342045,upright_like
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::9->1::support_contact::1::standing_on::0,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::9->1::support_contact,table->floor,standing on,1,abstain_single_subtype_class_pair,0.408341,0.449156,0.523248,ambiguous_pose
official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::9->1::support_contact::1::lying_on::1,official_validation::c7895f07-339c-2d13-8176-7418b6e8d7ce::9->1::support_contact,table->floor,lying on,0,abstain_single_subtype_class_pair,0.408341,0.449156,0.523248,ambiguous_pose
official_validation::c7895f27-339c-2d13-836b-c12dca280261::12->1::support_contact::1::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::12->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.643399,0.794743,0.242259,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::12->1::support_contact::1::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::12->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.643399,0.794743,0.242259,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::13->1::support_contact::2::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::13->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.568687,0.604816,0.390044,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::13->1::support_contact::2::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::13->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.568687,0.604816,0.390044,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::14->1::support_contact::0::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::14->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.711593,0.550253,0.435281,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::14->1::support_contact::0::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::14->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.711593,0.550253,0.435281,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::15->1::support_contact::3::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::15->1::support_contact,chair->floor,standing on,1,abstain_single_subtype_class_pair,0.566781,0.68827,0.323441,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::15->1::support_contact::3::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::15->1::support_contact,chair->floor,lying on,0,abstain_single_subtype_class_pair,0.566781,0.68827,0.323441,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::16->1::support_contact::3::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::16->1::support_contact,cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.581191,0.80865,0.238353,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::16->1::support_contact::3::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::16->1::support_contact,cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.581191,0.80865,0.238353,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::17->1::support_contact::0::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::17->1::support_contact,cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.602156,0.564708,0.423154,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::17->1::support_contact::0::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::17->1::support_contact,cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.602156,0.564708,0.423154,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::18->1::support_contact::1::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::18->1::support_contact,mirror->floor,standing on,1,abstain_single_subtype_class_pair,0.566083,0.844173,0.199793,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::18->1::support_contact::1::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::18->1::support_contact,mirror->floor,lying on,0,abstain_single_subtype_class_pair,0.566083,0.844173,0.199793,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::19->1::support_contact::0::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::19->1::support_contact,cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.706875,0.710456,0.306203,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::19->1::support_contact::0::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::19->1::support_contact,cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.706875,0.710456,0.306203,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::2->1::support_contact::0::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::2->1::support_contact,couch->floor,standing on,1,abstain_single_subtype_class_pair,0.554167,0.216342,0.870195,horizontal_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::2->1::support_contact::0::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::2->1::support_contact,couch->floor,lying on,0,abstain_single_subtype_class_pair,0.554167,0.216342,0.870195,horizontal_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::23->1::support_contact::1::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::23->1::support_contact,cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.605559,0.827783,0.209037,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::23->1::support_contact::1::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::23->1::support_contact,cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.605559,0.827783,0.209037,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::25->1::support_contact::3::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::25->1::support_contact,couch->floor,standing on,1,abstain_single_subtype_class_pair,0.634338,0.170586,0.897648,horizontal_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::25->1::support_contact::3::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::25->1::support_contact,couch->floor,lying on,0,abstain_single_subtype_class_pair,0.634338,0.170586,0.897648,horizontal_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::26->1::support_contact::2::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::26->1::support_contact,coffee table->floor,standing on,1,abstain_single_subtype_class_pair,0.671564,0.39516,0.572716,horizontal_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::26->1::support_contact::2::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::26->1::support_contact,coffee table->floor,lying on,0,abstain_single_subtype_class_pair,0.671564,0.39516,0.572716,horizontal_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::28->25::support_contact::4::lying_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::28->25::support_contact,cushion->couch,lying on,1,abstain_single_subtype_class_pair,0.395359,0.324635,0.678771,horizontal_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::28->25::support_contact::4::standing_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::28->25::support_contact,cushion->couch,standing on,0,abstain_single_subtype_class_pair,0.395359,0.324635,0.678771,horizontal_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::3->1::support_contact::0::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::3->1::support_contact,couch->floor,standing on,1,abstain_single_subtype_class_pair,0.565798,0.22209,0.866746,horizontal_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::3->1::support_contact::0::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::3->1::support_contact,couch->floor,lying on,0,abstain_single_subtype_class_pair,0.565798,0.22209,0.866746,horizontal_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::32->1::support_contact::5::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::32->1::support_contact,cabinet->floor,standing on,1,abstain_single_subtype_class_pair,0.520562,0.807936,0.2247,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::32->1::support_contact::5::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::32->1::support_contact,cabinet->floor,lying on,0,abstain_single_subtype_class_pair,0.520562,0.807936,0.2247,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::33->1::support_contact::6::lying_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::33->1::support_contact,object->floor,lying on,1,main_binary_mixed_class_pair,0.559203,0.440447,0.531103,ambiguous_pose
official_validation::c7895f27-339c-2d13-836b-c12dca280261::33->1::support_contact::6::standing_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::33->1::support_contact,object->floor,standing on,0,main_binary_mixed_class_pair,0.559203,0.440447,0.531103,ambiguous_pose
official_validation::c7895f27-339c-2d13-836b-c12dca280261::4->1::support_contact::1::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::4->1::support_contact,sofa chair->floor,standing on,1,abstain_single_subtype_class_pair,0.712699,0.474754,0.500423,ambiguous_pose
official_validation::c7895f27-339c-2d13-836b-c12dca280261::4->1::support_contact::1::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::4->1::support_contact,sofa chair->floor,lying on,0,abstain_single_subtype_class_pair,0.712699,0.474754,0.500423,ambiguous_pose
official_validation::c7895f27-339c-2d13-836b-c12dca280261::40->1::support_contact::3::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::40->1::support_contact,pot->floor,standing on,1,abstain_single_subtype_class_pair,0.850036,0.452233,0.520483,ambiguous_pose
official_validation::c7895f27-339c-2d13-836b-c12dca280261::40->1::support_contact::3::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::40->1::support_contact,pot->floor,lying on,0,abstain_single_subtype_class_pair,0.850036,0.452233,0.520483,ambiguous_pose
official_validation::c7895f27-339c-2d13-836b-c12dca280261::5->1::support_contact::0::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::5->1::support_contact,sofa chair->floor,standing on,1,abstain_single_subtype_class_pair,0.677917,0.523229,0.458241,ambiguous_pose
official_validation::c7895f27-339c-2d13-836b-c12dca280261::5->1::support_contact::0::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::5->1::support_contact,sofa chair->floor,lying on,0,abstain_single_subtype_class_pair,0.677917,0.523229,0.458241,ambiguous_pose
official_validation::c7895f27-339c-2d13-836b-c12dca280261::54->4::support_contact::7::lying_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::54->4::support_contact,cushion->sofa chair,lying on,1,abstain_single_subtype_class_pair,0.576876,0.268032,0.80218,horizontal_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::54->4::support_contact::7::standing_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::54->4::support_contact,cushion->sofa chair,standing on,0,abstain_single_subtype_class_pair,0.576876,0.268032,0.80218,horizontal_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::55->19::support_contact::3::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::55->19::support_contact,lamp->cabinet,standing on,1,abstain_single_subtype_class_pair,0.809363,0.833334,0.222508,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::55->19::support_contact::3::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::55->19::support_contact,lamp->cabinet,lying on,0,abstain_single_subtype_class_pair,0.809363,0.833334,0.222508,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::56->1::support_contact::4::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::56->1::support_contact,coffee table->floor,standing on,1,abstain_single_subtype_class_pair,0.85115,0.552839,0.433103,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::56->1::support_contact::4::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::56->1::support_contact,coffee table->floor,lying on,0,abstain_single_subtype_class_pair,0.85115,0.552839,0.433103,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::58->1::support_contact::7::standing_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::58->1::support_contact,coffee table->floor,standing on,1,abstain_single_subtype_class_pair,0.689423,0.559699,0.427345,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::58->1::support_contact::7::lying_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::58->1::support_contact,coffee table->floor,lying on,0,abstain_single_subtype_class_pair,0.689423,0.559699,0.427345,upright_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::6->4::support_contact::2::lying_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::6->4::support_contact,cushion->sofa chair,lying on,1,abstain_single_subtype_class_pair,0.860047,0.380795,0.586192,horizontal_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::6->4::support_contact::2::standing_on::1,official_validation::c7895f27-339c-2d13-836b-c12dca280261::6->4::support_contact,cushion->sofa chair,standing on,0,abstain_single_subtype_class_pair,0.860047,0.380795,0.586192,horizontal_like
official_validation::c7895f27-339c-2d13-836b-c12dca280261::7->5::support_contact::1::lying_on::0,official_validation::c7895f27-339c-2d13-836b-c12dca280261::7->5::support_contact,cushion->sofa chair,lying on,1,abstain_single_subtype_class_pair,0.877693,0.374808,0.59197,horizontal_like
